,A competitive model of popularity prediction using correlation matrix,Xiaomeng WangBinxing FangHongli ZhangYuhang Wang,22,,2019,http://link.springer.com/article/10.1007/s10586-017-1461-8
,Genome-wide association studies of Shigella spp. and Enteroinvasive Escherichia coli isolates demonstrate an absence of genetic markers for prediction of disease severity,Amber C. A. HendriksFrans A. G. ReubsaetA. M. D. ( Mirjam) Kooistra-SmidJohn W. A. RossenBas E. DutilhAldert L. ZomerMaaike J. C. van den Beld,21,,2020,http://link.springer.com/article/10.1186/s12864-020-6555-7
,Spatial prediction of malaria prevalence in Papua New Guinea: a comparison of Bayesian decision network and multivariate regression modelling approaches for improved accuracy in prevalence prediction,Eimear ClearyManuel W. HetzelPeter M. SibaColleen L. LauArchie C. A. Clements,20,,2021,http://link.springer.com/article/10.1186/s12936-021-03804-0
,Prediction of the Risk of Osteoporotic Fractures Using Bayesian Belief Networks,G. A. DmitrievA. N. VetrovA. S. Al-Fakih,51,,2017,http://link.springer.com/article/10.1007/s10527-017-9677-8
,"1H, 13C and 15N resonance assignments and structure prediction of translation initiation factor 1 from Clostridium difficile",Faith AguilarNiaz BanaeiYonghong Zhang,13,,2019,http://link.springer.com/article/10.1007/s12104-018-9858-8
,Ethnic Specific body fat percent prediction equation as surrogate marker of obesity in Ethiopian adults,Makeda SinagaMelese Sinaga TeshomeTilhun YemaneElsah TegeneDavid LindtsromTefera Belachew,40,,2021,http://link.springer.com/article/10.1186/s41043-021-00224-3
,Cortisol total/CRP ratio for the prediction of hospital-acquired pneumonia and initiation of corticosteroid therapy in traumatic brain-injured patients,Linpei JiaHongliang Zhang,24,,2020,http://link.springer.com/article/10.1186/s13054-020-2805-y
,An investigation of tuberculosis progression revealing the role of macrophages apoptosis via sensitivity and bifurcation analysis,Wenjing ZhangLeif EllingsonFederico FrascoliJane Heffernan,83,,2021,http://link.springer.com/article/10.1007/s00285-021-01655-6
,Prediction model of pulmonary tuberculosis based on gray kernel AR-SVM model,Wang Jue,22,,2019,http://link.springer.com/article/10.1007/s10586-018-1906-8
,Correlations and variance among species traits explain contrasting impacts of fragmentation and habitat loss on functional diversity,Andrés Felipe Suárez-CastroMargaret M. MayfieldMatthew G. E. MitchellLorenzo CattarinoMartine MaronJonathan R. Rhodes,35,,2020,http://link.springer.com/article/10.1007/s10980-020-01098-2
,Model annotation and discovery with the Physiome Model Repository,Dewan M. SarwarReza KalbasiJohn H. GennariBrian E. CarlsonMaxwell L. NealBernard de BonoKoray AtalagPeter J. HunterDavid P. Nickerson,20,,2019,http://link.springer.com/article/10.1186/s12859-019-2987-y
,Study protocol: MyoFit46—the cardiac sub-study of the MRC National Survey of Health and Development,Matthew WebberDebbie FalconerMashael AlFarihGeorge JoyFiona ChanClare DavieLee Hamill HowesAndrew WongAlicja RapalaAnish BhuvaRhodri H. DaviesChristopher MortonJazmin Aguado-SierraMariano VazquezXuyuan TaoGunther Krausz,22,,2022,http://link.springer.com/article/10.1186/s12872-022-02582-0
,All-cause mortality prediction models in type 2 diabetes: applicability in the early stage of disease,Massimiliano CopettiEdoardo BiancalanaAndrea FontanaFederico ParoliniMonia GarofoloOlga LamacchiaSalvatore De CosmoVincenzo TrischittaAnna Solini,58,,2021,http://link.springer.com/article/10.1007/s00592-021-01746-2
,Immunogenic Epitope-Based Vaccine Prediction from Surface Glycoprotein of MERS-CoV by Deploying Immunoinformatics Approach,Truc Ly NguyenYoungho LeeHeebal Kim,28,,2022,http://link.springer.com/article/10.1007/s10989-022-10382-5
,Neutrophil–lymphocyte ratio for the prediction of histological chorioamnionitis in cases of preterm premature rupture of membranes: a case-control study,Greta BalciunieneGreta Kvederaite-BudreVioleta GulbinieneIrena DumalakieneRita VilieneIngrida PilypieneGrazina S. DrasutieneDiana Ramasauskaite,21,,2021,http://link.springer.com/article/10.1186/s12884-021-04101-z
,Prediction of burden and management of renal calculi from whole kidney radiomics: a multicenter study,Fatemeh HomayouniehRuhani Doda KheraBernardo Canedo BizzoShadi EbrahimianAndrew PrimakBernhard SchmidtSanjay SainiMannudeep K. Kalra,46,,2021,http://link.springer.com/article/10.1007/s00261-020-02865-0
,Prediction of maize flour adulteration in chickpea flour (besan) using near infrared spectroscopy,Manju BalaSwati SethiSanjula SharmaD. MridulaGurpreet Kaur,,,2022,http://link.springer.com/article/10.1007/s13197-022-05456-7
,Event-Driven Acquisition and Machine-Learning-Based Efficient Prediction of the Li-Ion Battery Capacity,Saeed Mian QaisarAmal Essam ElDin AbdelGawadKathiravan Srinivasan,3,,2021,http://link.springer.com/article/10.1007/s42979-021-00905-0
,Hypotension Prediction Index with non-invasive continuous arterial pressure waveforms (ClearSight): clinical performance in Gynaecologic Oncologic Surgery,Luciano FrassanitoPietro Paolo GiuriFrancesco VassalliAlessandra PiersantiAlessia LongoBruno Antonio ZanfiniStefano CatarciAnna FagottiGiovanni ScambiaGaetano Draisci,,,2021,http://link.springer.com/article/10.1007/s10877-021-00763-4
,Knowledge translation of prediction rules: methods to help health professionals understand their trade-offs,K. HemmingM. Taljaard,5,,2021,http://link.springer.com/article/10.1186/s41512-021-00109-3
,Magnetic Curvatures of a Uniformly Magnetized Tesseroid Using the Cartesian Kernels,Xiao-Le DengWen-Bin ShenMichael KuhnChristian HirtRoland Pail,41,,2020,http://link.springer.com/article/10.1007/s10712-020-09595-4
,Complex networks to understand the past: the case of roads in Bourbon Spain,Federico Pablo-MartíÁngel Alañón-PardoAngel Sánchez,15,,2021,http://link.springer.com/article/10.1007/s11698-020-00218-x
,The 16th Workshop on Antarctic Meteorology and Climate and 6th Year of Polar Prediction in the Southern Hemisphere Meeting,David H. BromwichMatthew A. LazzaraArthur M. CayetteJordan G. PowersKirstin WernerJohn J. CassanoSteven R. ColwellScott CarpentierXun Zou,39,,2022,http://link.springer.com/article/10.1007/s00376-021-1384-4
,Speeding up MadGraph5_aMC@NLO,O. MattelaerK. Ostrolenk,81,,2021,http://link.springer.com/article/10.1140/epjc/s10052-021-09204-7
,Extending electronic medical records vector models with knowledge graphs to improve hospitalization prediction,Raphaël GazzottiCatherine FaronFabien GandonVirginie Lacroix-HuguesDavid Darmon,13,,2022,http://link.springer.com/article/10.1186/s13326-022-00261-9
,Modeling and analysis of crime prediction and prevention,Akhil Kumar SrivastavS. AthithanMini Ghosh,10,,2020,http://link.springer.com/article/10.1007/s13278-020-00637-8
,Pandemic shows deep vulnerabilities,Molly D. Anderson,37,,2020,http://link.springer.com/article/10.1007/s10460-020-10108-7
,Immobility and socio-economic marginalisation: a feminist critique of conservation-induced displacement and resettlement with the case of the Baka of Cameroon,Harrison Esam Awuh,1,,2021,http://link.springer.com/article/10.1007/s43545-021-00101-0
,Ultrasound-elastic-image-assisted diagnosis of pulmonary nodules based on genetic algorithm,Yujie DongHua JingYan LiWei Feng,32,,2020,http://link.springer.com/article/10.1007/s00521-020-04956-x
,Comparative pangenomics: analysis of 12 microbial pathogen pangenomes reveals conserved global structures of genetic and functional diversity,Jason C. HyunJonathan M. MonkBernhard O. Palsson,23,,2022,http://link.springer.com/article/10.1186/s12864-021-08223-8
,Hybrid Recommendation System for Heart Disease Diagnosis based on Multiple Kernel Learning with Adaptive Neuro-Fuzzy Inference System,Gunasekaran ManogaranR. VaratharajanM. K. Priyan,77,,2018,http://link.springer.com/article/10.1007/s11042-017-5515-y
,A Theoretical Model of the Wnt Signaling Pathway in the Epithelial Mesenchymal Transition,Kelsey GasiorMarlene HauckAlyson WilsonSudin Bhattacharya,14,,2017,http://link.springer.com/article/10.1186/s12976-017-0064-7
,On the relationship between inhibition and receptor occupancy by nondepolarizing neuromuscular blocking drugs,Hikaru HoshinoEiko Furutani,18,,2021,http://link.springer.com/article/10.1186/s12976-021-00147-w
,A big data classification approach using LDA with an enhanced SVM method for ECG signals in cloud computing,R. VaratharajanGunasekaran ManogaranM. K. Priyan,77,,2018,http://link.springer.com/article/10.1007/s11042-017-5318-1
,In Silico Dose Prediction for Long-Acting Rilpivirine and Cabotegravir Administration to Children and Adolescents,Rajith K. R. RajoliDavid J. BackSteve RannardCaren Freel MeyersCharles FlexnerAndrew OwenMarco Siccardi,57,,2018,http://link.springer.com/article/10.1007/s40262-017-0557-x
,Correction to: Spatial prediction of malaria prevalence in Papua New Guinea: a comparison of Bayesian decision network and multivariate regression modelling approaches for improved accuracy in prevalence prediction,Eimear ClearyManuel W. HetzelPeter M. SibaColleen L. LauArchie C. A. Clements,20,,2021,http://link.springer.com/article/10.1186/s12936-021-03838-4
,Prediction of novel mouse TLR9 agonists using a random forest approach,Varun KhannaLei LiJohnson FungShoba RanganathanNikolai Petrovsky,20,,2019,http://link.springer.com/article/10.1186/s12860-019-0241-0
,A comparative study of logistic regression based machine learning techniques for prediction of early virological suppression in antiretroviral initiating HIV patients,Kuteesa R. BisasoSusan A. KarungiAgnes KiraggaJackson K. MukonzoBarbara Castelnuovo,18,,2018,http://link.springer.com/article/10.1186/s12911-018-0659-x
,"An Online Risk Index for the Cross-Sectional Prediction of New HIV Chlamydia, and Gonorrhea Diagnoses Across U.S. Counties and Across Years",Man-pui Sally ChanSophie LohmannAlex MoralesChengxiang ZhaiLyle UngarDavid R. HoltgraveDolores Albarracín,22,,2018,http://link.springer.com/article/10.1007/s10461-018-2046-0
,Prediction of virus-host protein-protein interactions mediated by short linear motifs,Andrés BecerraVictor A. BucheliPedro A. Moreno,18,,2017,http://link.springer.com/article/10.1186/s12859-017-1570-7
,Subtractive Proteomics and Immuno-informatics Approaches for Multi-peptide Vaccine Prediction Against Klebsiella oxytoca and Validation Through In Silico Expression,Qudsia YousafiHumaira AminShabana BibiRafea RafiMuhammad S. KhanHamza AliAshir Masroor,27,,2021,http://link.springer.com/article/10.1007/s10989-021-10283-z
,Context-aware spatio-temporal event prediction via convolutional Hawkes processes,Maya OkawaTomoharu IwataYusuke TanakaTakeshi KurashimaHiroyuki TodaHisashi Kashima,,,2022,http://link.springer.com/article/10.1007/s10994-022-06136-5
,ProGeo-neo: a customized proteogenomic workflow for neoantigen prediction and selection,Yuyu LiGuangzhi WangXiaoxiu TanJian OuyangMenghuan ZhangXiaofeng SongQi LiuQibin LengLanming ChenLu Xie,13,,2020,http://link.springer.com/article/10.1186/s12920-020-0683-4
,A novel risk score for the prediction of airway management in patients with deep neck space abscess: a multicenter retrospective cohort study,Yu LinWenxiang GaoHuijun YueWeixiong ChenTianrun LiuJin YeQian CaiFei YeLong HeXingqiang XieGuoping XiongBin WangFeng PangPei LiJianhui WuBin Wang,9,,2021,http://link.springer.com/article/10.1186/s40560-021-00554-8
,Rapid virulence prediction and identification of Newcastle disease virus genotypes using third-generation sequencing,Salman L. ButtTonya L. TaylorJeremy D. VolkeningKiril M. DimitrovDawn Williams-CoplinKevin K. LahmersPatti J. MillerAsif M. RanaDavid L. SuarezClaudio L. AfonsoJames B. Stanton,15,,2018,http://link.springer.com/article/10.1186/s12985-018-1077-5
,Improved peptide-MHC class II interaction prediction through integration of eluted ligand and peptide affinity data,Christian GardeSri H. RamarathinamEmma C. JappeMorten NielsenJens V. KringelumThomas TrolleAnthony W. Purcell,71,,2019,http://link.springer.com/article/10.1007/s00251-019-01122-z
,"Risk Factor Prediction by Naive Bayes Classifier, Logistic Regression Models, Various Classification and Regression Machine Learning Techniques",K. KannanA. Menaga,92,,2022,http://link.springer.com/article/10.1007/s40011-021-01278-3
,Retrosplenial cortical thinning as a possible major contributor for cognitive impairment in HIV patients,Na-Young ShinJinwoo HongJun Yong ChoiSeung-Koo LeeSoo Mee LimUicheul Yoon,27,,2017,http://link.springer.com/article/10.1007/s00330-017-4836-6
,Mode-space-compatible inelastic scattering in atomistic nonequilibrium Green’s function implementations,Daniel A. LemusJames CharlesTillmann Kubis,19,,2020,http://link.springer.com/article/10.1007/s10825-020-01549-8
,AI-driven prediction of SARS-CoV-2 variant binding trends from atomistic simulations,Sara CapponiShangying WangErik J. NavarroSimone Bianco,44,,2021,http://link.springer.com/article/10.1140/epje/s10189-021-00119-5
,Event prediction from news text using subgraph embedding and graph sequence mining,Recep Firat CekinelPinar Karagoz,,,2022,http://link.springer.com/article/10.1007/s11280-021-01002-1
,MATHLA: a robust framework for HLA-peptide binding prediction integrating bidirectional LSTM and multiple head attention mechanism,Yilin YeJian WangYunwan XuYi WangYoudong PanQi SongXing LiuJi Wan,22,,2021,http://link.springer.com/article/10.1186/s12859-020-03946-z
,Immunoinformatics approach of epitope prediction for SARS-CoV-2,Nourelislam AwadRania Hassan MohamedNehal I. GhoneimAhmed O. ElmehrathNagwa El-Badri,20,,2022,http://link.springer.com/article/10.1186/s43141-022-00344-1
,Who to Refer to a Behavioral Insomnia Clinic? — Recommendations Based on Treatment Rationale and Response Prediction,Joshua H. ChoStephanie KremerJeffrey Young,7,,2021,http://link.springer.com/article/10.1007/s40675-021-00220-3
,Disk storage failure prediction in datacenter using machine learning models,Manikandan RamanathanKumar Narayanan,,,2021,http://link.springer.com/article/10.1007/s13204-021-02039-4
,Forecasting the nearly unforecastable: why aren’t airline bookings adhering to the prediction algorithm?,Saravanan ThirumuruganathanSoon-gyo JungDianne Ramirez RobillosJoni SalminenBernard J. Jansen,21,,2021,http://link.springer.com/article/10.1007/s10660-021-09457-0
,Hybrid stacked ensemble combined with genetic algorithms for diabetes prediction,Jafar AbdollahiBabak Nouri-Moghaddam,,,2022,http://link.springer.com/article/10.1007/s42044-022-00100-1
,A novel generalized fuzzy intelligence-based ant lion optimization for internet of things based disease prediction and diagnosis,Ankit VermaGaurav AgarwalAmit Kumar Gupta,,,2022,http://link.springer.com/article/10.1007/s10586-022-03565-8
,"Prediction of calcification tendency in pediatric cystic adamantinomatous craniopharyngioma by using inflammatory markers, hormone markers, and radiological appearances",Ming ChenZhang ZhangMin YangShi-ting Li,35,,2019,http://link.springer.com/article/10.1007/s00381-019-04178-0
